Order,Order Date,Currency,Order Subtotal,Order Shipping Price,Order Tax Total,Order Total,Order Refunded Amount,Fulfillment Date,Fulfillment Type,Fulfillment Status,Channels,Fulfillment Location,Item Quantity,Item SKU,Item Variation,Item Price,Item Options Total Price,Item Total Price,Item ID,Modifier ID
DoorDash,2025/10/17,USD,14.0,,0.76,14.76,,"10/17/2025, 1:36 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,7.25,7.25,7.64,MTI0002,MTM0128
,2025/10/17,USD,14.0,,1.09,16.59,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0023
,2025/10/17,USD,14.0,,1.09,16.59,,,,,Mosa Tea,Mosa Tea,1,,,7.0,7.0,7.55,MTI0010,MTM0308
Square Online 1233425782,2025/10/17,USD,14.5,,1.13,17.81,,"10/17/2025, 2:15 PM",Pickup,Completed,Mosa Tea,Mosa Tea,2,,Regular,7.25,7.25,15.63,MTI0002,MTM0190
,2025/10/17,USD,6.0,,0.47,6.47,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0027,MTM0069
,2025/10/17,USD,6.25,,0.49,6.74,,,,,Mosa Tea,Mosa Tea,1,,Regular,5.5,6.25,6.74,MTI0018,MTM0055
,2025/10/17,USD,6.5,,0.51,7.01,,,,,Mosa Tea,Mosa Tea,1,,Regular,5.5,6.5,7.01,MTI0037,MTM0121
,2025/10/17,USD,8.25,,0.64,9.89,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,8.25,8.89,MTI0002,MTM0589
,2025/10/17,USD,6.25,,0.49,6.89,,,,,Mosa Tea,Mosa Tea,1,,Regular,5.5,6.25,6.74,MTI0037,MTM0024
,2025/10/17,USD,6.25,,0.49,7.74,,,,,Mosa Tea,Mosa Tea,1,,,6.25,6.25,6.74,MTI0033,MTM0102
,2025/10/17,USD,6.5,,0.51,7.01,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0001,MTM0003
,2025/10/17,USD,0.0,,0.0,0.0,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,8.0,0.0,MTI0029,MTM0597
,2025/10/17,USD,42.25,,3.28,48.53,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.5,8.08,MTI0001,MTM0007
,2025/10/17,USD,42.25,,3.28,48.53,,,,,Mosa Tea,Mosa Tea,1,,Regular,5.5,6.5,7.01,MTI0022,MTM0124
,2025/10/17,USD,42.25,,3.28,48.53,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.54,MTI0034,MTM0124
,2025/10/17,USD,42.25,,3.28,48.53,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0190
,2025/10/17,USD,42.25,,3.28,48.53,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,7.0,7.54,MTI0029,MTM0190
,2025/10/17,USD,42.25,,3.28,48.53,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0093
,2025/10/17,USD,20.5,,1.59,24.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0021,MTM0169
,2025/10/17,USD,20.5,,1.59,24.09,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,7.0,7.54,MTI0029,MTM0057
,2025/10/17,USD,20.5,,1.59,24.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.28,MTI0020,MTM0145
,2025/10/17,USD,18.67,,1.45,22.12,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,6.3,MTI0001,MTM0003
,2025/10/17,USD,18.67,,1.45,22.12,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.03,MTI0002,MTM0249
,2025/10/17,USD,18.67,,1.45,22.12,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,7.0,6.79,MTI0029,MTM0249
Kiosk,2025/10/17,USD,7.5,,0.58,8.08,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.5,7.5,8.08,MTI0001,MTM0530
,2025/10/17,USD,0.0,,0.0,0.0,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,7.0,0.0,MTI0029,MTM0128
,2025/10/17,USD,7.25,,0.56,7.81,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.25,7.81,MTI0001,MTM0094
,2025/10/17,USD,6.5,,0.51,7.01,,,,,Mosa Tea,Mosa Tea,1,,,6.5,6.5,7.01,MTI0013,MTM0436
,2025/10/17,USD,15.0,,1.17,16.17,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.55,MTI0017,MTM0098
,2025/10/17,USD,15.0,,1.17,16.17,,,,,Mosa Tea,Mosa Tea,1,,,7.0,8.0,8.62,MTI0010,MTM0327
,2025/10/17,USD,7.0,,0.54,9.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0037
,2025/10/17,USD,28.25,,2.2,30.45,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.28,MTI0017,MTM0024
,2025/10/17,USD,28.25,,2.2,30.45,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0249
,2025/10/17,USD,28.25,,2.2,30.45,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.28,MTI0035,MTM0024
,2025/10/17,USD,28.25,,2.2,30.45,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,7.5,8.08,MTI0020,MTM0156
,2025/10/17,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0021,MTM0003
,2025/10/17,USD,7.5,,0.58,8.08,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,7.5,8.08,MTI0021,MTM0004
,2025/10/17,USD,7.25,,0.56,8.31,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0057
,2025/10/17,USD,15.75,,1.22,16.97,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,8.0,8.62,MTI0030,MTM0236
,2025/10/17,USD,15.75,,1.22,16.97,,,,,Mosa Tea,Mosa Tea,1,,,7.0,7.75,8.35,MTI0010,MTM0369
,2025/10/17,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0145
,2025/10/17,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0078
,2025/10/17,USD,0.0,,0.0,0.0,,,,,Mosa Tea,Mosa Tea,1,D365253,Regular,6.75,6.75,0.0,MTI0019,MTM0386
,2025/10/17,USD,14.25,,1.11,17.5,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,7.0,7.55,MTI0029,MTM0057
,2025/10/17,USD,14.25,,1.11,17.5,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0057
,2025/10/17,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0093
,2025/10/17,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.55,MTI0025,MTM0097
Kiosk,2025/10/17,USD,13.5,,1.05,14.55,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0045
Kiosk,2025/10/17,USD,13.5,,1.05,14.55,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0015,MTM0308
,2025/10/17,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0037
,2025/10/17,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.55,MTI0017,MTM0045
Kiosk,2025/10/17,USD,6.5,,0.51,7.01,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.5,6.5,7.01,MTI0013,MTM0475
,2025/10/17,USD,14.5,,1.13,17.81,,,,,Mosa Tea,Mosa Tea,1,,,6.5,6.5,7.01,MTI0013,MTM0440
,2025/10/17,USD,14.5,,1.13,17.81,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,8.0,8.62,MTI0029,MTM0585
,2025/10/17,USD,7.25,,0.56,7.81,,,,,Mosa Tea,Mosa Tea,1,,,6.5,7.25,7.81,MTI0013,MTM0484
,2025/10/17,USD,0.0,,0.0,0.0,,,,,Mosa Tea,Mosa Tea,1,D365253,Regular,6.75,6.75,0.0,MTI0019,MTM0428
,2025/10/17,USD,22.25,,1.73,28.43,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,7.5,8.08,MTI0021,MTM0156
,2025/10/17,USD,22.25,,1.73,28.43,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.5,8.08,MTI0001,MTM0237
,2025/10/17,USD,22.25,,1.73,28.43,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.25,7.82,MTI0015,MTM0307
,2025/10/17,USD,13.0,,1.01,14.01,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.0,6.47,MTI0034,MTM0155
,2025/10/17,USD,13.0,,1.01,14.01,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0149
DoorDash,2025/10/17,USD,13.0,,0.71,13.71,,"10/17/2025, 5:14 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.0,6.0,6.33,MTI0027,MTM0230
DoorDash,2025/10/17,USD,13.0,,0.71,13.71,,"10/17/2025, 5:14 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,,6.0,7.0,7.38,MTI0034,MTM0185
Square Online 1364734377,2025/10/17,USD,7.25,,0.56,7.81,,"10/17/2025, 5:35 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,Regular,6.25,7.25,7.81,MTI0005,MTM0533
,2025/10/17,USD,13.25,,1.03,15.28,,,,,Mosa Tea,Mosa Tea,1,,,5.5,6.25,6.74,MTI0036,MTM0015
,2025/10/17,USD,13.25,,1.03,15.28,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0210
,2025/10/17,USD,14.0,,1.09,16.09,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.54,MTI0025,MTM0007
,2025/10/17,USD,14.0,,1.09,16.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0003
,2025/10/17,USD,8.25,,0.64,8.89,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,8.25,8.89,MTI0002,MTM0592
,2025/10/17,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.54,MTI0034,MTM0021
,2025/10/17,USD,21.0,,1.63,24.63,,,,,Mosa Tea,Mosa Tea,2,,Regular,6.0,8.0,15.09,MTI0017,MTM0166
,2025/10/17,USD,21.0,,1.63,24.63,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0155
,2025/10/17,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0108
Kiosk,2025/10/17,USD,6.75,,0.52,7.27,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0017,MTM0070
,2025/10/17,USD,14.5,,1.13,15.63,,,,,Mosa Tea,Mosa Tea,1,,,6.25,7.25,7.81,MTI0033,MTM0085
,2025/10/17,USD,14.5,,1.13,15.63,,,,,Mosa Tea,Mosa Tea,1,,,6.25,7.25,7.82,MTI0033,MTM0108
,2025/10/17,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0006,MTM0004
,2025/10/17,USD,15.25,,1.18,16.43,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,8.25,8.89,MTI0002,MTM0591
,2025/10/17,USD,15.25,,1.18,16.43,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0043
,2025/10/17,USD,0.0,,0.0,0.0,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,7.0,0.0,MTI0029,MTM0249
Kiosk,2025/10/17,USD,26.0,,2.02,28.02,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0286
Kiosk,2025/10/17,USD,26.0,,2.02,28.02,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0128
Kiosk,2025/10/17,USD,26.0,,2.02,28.02,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,5.5,5.5,5.93,MTI0007,MTM0080
Kiosk,2025/10/17,USD,26.0,,2.02,28.02,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.5,6.5,7.01,MTI0009,MTM0374
,2025/10/17,USD,6.75,,0.52,9.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0027,MTM0004
,2025/10/17,USD,6.75,,0.52,7.77,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0006,MTM0537
,2025/10/17,USD,7.25,,0.56,7.81,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0249
,2025/10/17,USD,14.25,,1.11,15.36,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0566
,2025/10/17,USD,14.25,,1.11,15.36,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0023
,2025/10/17,USD,7.25,,0.56,8.81,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.25,7.81,MTI0025,MTM0035
,2025/10/17,USD,15.5,,1.2,19.8,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,7.75,8.35,MTI0021,MTM0026
,2025/10/17,USD,15.5,,1.2,19.8,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,7.75,8.35,MTI0020,MTM0032
,2025/10/17,USD,14.25,,1.11,17.5,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0023
,2025/10/17,USD,14.25,,1.11,17.5,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0057
,2025/10/17,USD,22.0,,1.71,28.11,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,8.25,8.89,MTI0002,MTM0592
,2025/10/17,USD,22.0,,1.71,28.11,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.28,MTI0021,MTM0524
,2025/10/17,USD,22.0,,1.71,28.11,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0003
,2025/10/17,USD,9.0,,0.7,10.7,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,9.0,9.7,MTI0002,MTM0201
,2025/10/17,USD,0.0,,0.0,0.0,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,8.0,0.0,MTI0029,MTM0592
DoorDash,2025/10/17,USD,15.0,,1.17,16.17,,"10/17/2025, 7:24 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,,6.5,7.25,7.82,MTI0011,MTM0506
DoorDash,2025/10/17,USD,15.0,,1.17,16.17,,"10/17/2025, 7:24 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,,7.0,7.75,8.35,MTI0010,MTM0377
DoorDash,2025/10/17,USD,13.75,,0.75,14.5,,"10/17/2025, 7:35 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,,6.5,6.5,6.85,MTI0013,MTM0505
DoorDash,2025/10/17,USD,13.75,,0.75,14.5,,"10/17/2025, 7:35 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.5,7.25,7.65,MTI0015,MTM0506
,2025/10/17,USD,6.5,,0.51,9.01,,,,,Mosa Tea,Mosa Tea,1,,,6.5,6.5,7.01,MTI0013,MTM0481
,2025/10/17,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0142
,2025/10/17,USD,13.75,,1.07,14.82,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0080
,2025/10/17,USD,13.75,,1.07,14.82,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.28,MTI0020,MTM0524
,2025/10/17,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0124
,2025/10/17,USD,7.0,,0.54,8.54,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.54,MTI0025,MTM0026
,2025/10/17,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.54,MTI0034,MTM0032
,2025/10/17,USD,6.5,,0.51,7.06,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0014,MTM0300
,2025/10/17,USD,6.25,,0.49,6.74,,,,,Mosa Tea,Mosa Tea,1,,,6.25,6.25,6.74,MTI0033,MTM0069
,2025/10/17,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.75,7.27,MTI0034,MTM0024
,2025/10/17,USD,6.5,,0.51,7.01,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0014,MTM0446
,2025/10/17,USD,13.0,,1.01,16.61,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0207
,2025/10/17,USD,13.0,,1.01,16.61,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0035,MTM0207
,2025/10/17,USD,14.25,,1.11,15.36,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.28,MTI0017,MTM0170
,2025/10/17,USD,14.25,,1.11,15.36,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.5,8.08,MTI0017,MTM0072
DoorDash,2025/10/17,USD,13.0,,1.01,14.01,,"10/17/2025, 8:28 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,,6.5,6.5,7.0,MTI0013,MTM0345
DoorDash,2025/10/17,USD,13.0,,1.01,14.01,,"10/17/2025, 8:28 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0001,MTM0080
,2025/10/17,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.54,MTI0034,MTM0533
,2025/10/17,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0098
,2025/10/17,USD,13.5,,1.05,14.55,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0015,MTM0429
,2025/10/17,USD,13.5,,1.05,14.55,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,7.0,7.54,MTI0029,MTM0057
,2025/10/17,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0098
,2025/10/17,USD,27.0,,2.1,29.1,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.25,7.81,MTI0001,MTM0038
,2025/10/17,USD,27.0,,2.1,29.1,,,,,Mosa Tea,Mosa Tea,1,,Regular,5.5,5.5,5.93,MTI0018,MTM0102
,2025/10/17,USD,27.0,,2.1,29.1,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0057
,2025/10/17,USD,27.0,,2.1,29.1,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0003
,2025/10/17,USD,27.75,,2.16,29.91,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0023
,2025/10/17,USD,27.75,,2.16,29.91,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,7.0,7.55,MTI0029,MTM0190
,2025/10/17,USD,27.75,,2.16,29.91,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.28,MTI0021,MTM0023
,2025/10/17,USD,27.75,,2.16,29.91,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0023
,2025/10/17,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0112
,2025/10/17,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.55,MTI0017,MTM0109
,2025/10/17,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0109
,2025/10/17,USD,14.25,,1.11,17.5,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0128
,2025/10/17,USD,14.25,,1.11,17.5,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0023
,2025/10/17,USD,13.75,,1.07,16.82,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.28,MTI0020,MTM0003
,2025/10/17,USD,13.75,,1.07,16.82,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0003
,2025/10/17,USD,6.0,,0.47,6.47,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0035,MTM0524
,2025/10/17,USD,14.25,,1.11,16.36,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0190
,2025/10/17,USD,14.25,,1.11,16.36,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,7.0,7.55,MTI0029,MTM0190
,2025/10/17,USD,13.5,,1.05,14.55,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.54,MTI0034,MTM0160
,2025/10/17,USD,13.5,,1.05,14.55,,,,,Mosa Tea,Mosa Tea,1,,,6.5,6.5,7.01,MTI0013,MTM0481
,2025/10/18,USD,14.25,,1.11,17.5,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.0,6.47,MTI0034,MTM0080
,2025/10/18,USD,14.25,,1.11,17.5,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,8.25,8.89,MTI0002,MTM0203
,2025/10/18,USD,0.0,,0.0,0.0,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,7.0,0.0,MTI0029,MTM0249
Kiosk,2025/10/18,USD,23.0,,1.79,24.79,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0017,MTM0102
Kiosk,2025/10/18,USD,23.0,,1.79,24.79,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.0,6.0,6.47,MTI0025,MTM0102
Kiosk,2025/10/18,USD,23.0,,1.79,24.79,,,Self-serve,Completed,Kiosk,Mosa Tea,2,,Regular,5.5,5.5,11.85,MTI0018,MTM0102
Kiosk,2025/10/18,USD,15.0,,1.17,16.17,,,Self-serve,Completed,Kiosk,Mosa Tea,1,645689Z,Regular,7.0,8.0,8.62,MTI0029,MTM0571
Kiosk,2025/10/18,USD,15.0,,1.17,16.17,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.0,7.0,7.55,MTI0025,MTM0032
,2025/10/18,USD,8.25,,0.64,8.89,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,8.25,8.89,MTI0002,MTM0134
DoorDash,2025/10/18,USD,12.25,,0.67,12.92,,"10/18/2025, 11:50 AM",Pickup,Completed,DoorDash,Mosa Tea,1,,,6.0,6.0,6.33,MTI0034,MTM0080
DoorDash,2025/10/18,USD,12.25,,0.67,12.92,,"10/18/2025, 11:50 AM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.25,6.25,6.59,MTI0016,MTM0524
DoorDash,2025/10/18,USD,15.75,,1.22,16.97,,"10/18/2025, 11:51 AM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.75,7.75,8.35,MTI0021,MTM0053
DoorDash,2025/10/18,USD,15.75,,1.22,16.97,,"10/18/2025, 11:51 AM",Pickup,Completed,DoorDash,Mosa Tea,1,645689Z,Regular,7.0,8.0,8.62,MTI0029,MTM0131
,2025/10/18,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,7.0,0.0,MTI0029,MTM0190
,2025/10/18,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0027,MTM0024
,2025/10/18,USD,5.5,,0.43,5.93,,,,,Mosa Tea,Mosa Tea,1,,,5.5,5.5,5.93,MTI0036,MTM0093
,2025/10/18,USD,14.0,,1.09,17.89,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0249
,2025/10/18,USD,14.0,,1.09,17.89,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.28,MTI0006,MTM0038
,2025/10/18,USD,21.0,,1.63,25.19,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0100
,2025/10/18,USD,21.0,,1.63,25.19,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.5,8.08,MTI0001,MTM0175
,2025/10/18,USD,21.0,,1.63,25.19,,,,,Mosa Tea,Mosa Tea,1,,,6.5,6.5,7.01,MTI0013,MTM0349
,2025/10/18,USD,0.0,,0.0,0.0,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,7.0,0.0,MTI0029,MTM0249
,2025/10/18,USD,13.75,,1.07,16.88,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0023
